household_head,children,married,hh_income
Male,3,Yes,36362.76
Male,3,Yes,68823.44
Female,1,Yes,22937.55
Male,3,Yes,54258.1
Female,3,Yes,116351.39
Male,2,Yes,66114.11
Male,0,No,87702.39
Female,0,No,86353.12
Female,0,Yes,69487.28
Male,0,Yes,109965.3
Female,2,Yes,27862.37
Female,1,Yes,61525.25
Male,2,Yes,49383.19
Female,2,Yes,60260.99
Male,1,Yes,13492.68
Female,1,Yes,92288.55
Male,0,No,204277.76
Male,0,Yes,84744.8
Female,0,Yes,131969.16
Female,0,Yes,121434.08
Male,0,Yes,42140.32
Male,1,Yes,61171.74
Female,1,Yes,202844.83
Male,0,Yes,12718.2
Female,0,Yes,51492.1
Female,0,Yes,32390.52
Female,1,Yes,81765.61
Female,0,No,1079.41
Female,2,Yes,68542.79
Male,2,Yes,49653.05
Female,2,No,34538.55
Female,2,Yes,49518.12
Male,2,Yes,72863.15
Male,1,Yes,64764.84
Female,1,Yes,78257.52
Female,0,Yes,24286.82
Male,0,Yes,296838.86
Female,0,Yes,80958.75
Male,3,Yes,31033.15
Female,3,Yes,148419.43
Male,2,Yes,42369.7
Female,0,No,55185.04
Female,2,Yes,143022.36
Male,2,Yes,16191.21
Female,2,Yes,26986.7
Female,0,Yes,42097.15
Male,0,Yes,45335.39
Male,0,Yes,27498.07
Female,0,Yes,36998.27
Male,0,Yes,80956.05
Female,0,Yes,47224.36
Male,2,Yes,95069.39
Female,2,Yes,106117.19
Female,0,Yes,21273.9
Male,0,Yes,23838.86
Male,4,Yes,68974.56
Female,0,Yes,94663.26
Male,0,Yes,47224.36
Male,1,Yes,29431.57
Male,4,Yes,40842.33
Male,1,Yes,90669.43
Male,0,No,128448.92
Female,2,Yes,134192.75
Female,0,No,171378.57
Male,0,Yes,67463.38
Female,0,Yes,83654.59
Female,1,No,44525.83
Male,2,Yes,13492.68
Female,1,Yes,51811.87
Female,0,No,63415.57
Female,2,Yes,53970.7
Male,2,Yes,37779.49
Female,0,No,14032.38
Female,0,Yes,60717.04
Female,1,Yes,63159.21
Male,1,Yes,68553.59
Male,0,Yes,33731.69
Female,0,Yes,47224.36
Female,3,Yes,172989.59
Male,3,Yes,60989.59
Male,0,No,16191.21
Male,2,Yes,44956.25
Male,1,Yes,59097.92
Male,0,No,64494.99
Female,2,Yes,25047.8
Male,1,Yes,6087.9
Female,0,Yes,19096.18
Female,2,Yes,196941.79
Male,0,No,216319.97
Female,0,Yes,14879.72
Female,3,Yes,60718.39
Female,2,Yes,8102.35
Female,0,No,87837.32
Male,1,Yes,20239.01
Female,0,No,118336.16
Male,0,Yes,23709.33
Female,0,Yes,47224.36
Male,0,Yes,40877.41
Male,1,Yes,14167.31
Female,1,Yes,81090.98
Female,4,Yes,33731.69
Male,0,Yes,1119.89
Male,1,Yes,106592.14
Male,0,No,136276.02
Male,0,Yes,58624.33
Male,0,Yes,33731.69
Female,0,Yes,47710.1
Male,0,Yes,12143.41
Male,0,Yes,56244.22
Male,0,Yes,10827.87
Female,0,Yes,83688.32
Male,0,Yes,13535.85
Female,2,Yes,69487.28
Male,2,Yes,57345.22
Female,1,Yes,36926.75
Female,0,Yes,10796.84
Male,0,Yes,21140.32
Female,1,Yes,109529.49
Male,1,Yes,71750.0
Male,0,Yes,17485.16
Male,3,Yes,63419.62
Female,3,Yes,56941.79
Male,1,Yes,74320.35
Male,0,Yes,134926.75
Female,0,Yes,67463.38
Female,2,Yes,88511.95
Male,2,Yes,134926.75
Male,0,Yes,56669.24
Female,0,Yes,29683.89
Male,1,No,31085.77
Male,0,No,34728.8
Male,2,Yes,29704.12
Male,2,Yes,36430.22
Male,0,Yes,27525.06
Female,0,Yes,49922.9
Female,1,Yes,120084.81
Male,1,Yes,31033.15
Male,2,Yes,78986.12
Female,0,No,15824.21
Male,2,No,90054.16
Female,1,Yes,22973.98
Male,1,Yes,31069.58
Male,1,Yes,20292.98
Female,0,Yes,56696.22
Male,3,Yes,51355.82
Female,3,Yes,307633.0
Male,1,No,283750.96
Female,5,Yes,180869.31
Male,5,Yes,102881.65
Female,1,Yes,62896.11
Male,1,Yes,20239.01
Male,1,Yes,9342.33
Male,0,Yes,32382.42
Female,0,Yes,114687.74
Male,0,Yes,8312.84
Female,2,No,21588.28
Female,0,No,20244.41
Male,2,Yes,109445.84
Female,2,Yes,153971.67
Male,0,Yes,50125.29
Female,0,Yes,89254.05
Male,2,Yes,34198.54
Female,2,Yes,96351.2
Male,0,No,99786.43
Male,2,Yes,85222.44
Female,2,Yes,62481.88
Male,4,Yes,143050.69
Male,1,Yes,56329.22
Female,1,Yes,40494.22
Female,0,Yes,30088.67
Male,0,Yes,83654.59
Male,0,Yes,14252.31
Female,2,Yes,60986.89
Male,2,Yes,48168.85
Male,0,Yes,20261.95
Female,0,Yes,49113.34
Male,0,Yes,66223.4
Female,2,Yes,64764.84
Male,2,Yes,47764.07
Male,2,Yes,25096.38
Male,0,Yes,110428.1
Female,0,Yes,113338.47
Male,0,Yes,64808.02
Female,0,Yes,202390.13
Male,0,Yes,115997.88
Female,1,Yes,74478.22
Male,1,Yes,40478.03
Female,2,Yes,74209.71
Male,2,Yes,60717.04
Male,3,Yes,49922.9
Female,3,Yes,26985.35
Male,0,Yes,14899.96
Male,1,Yes,47224.36
Female,1,Yes,114687.74
Male,0,Yes,53970.7
Female,0,Yes,2023.9
Male,0,Yes,41838.09
Female,0,Yes,52891.29
Female,0,Yes,65465.11
Male,0,Yes,108103.32
Male,0,Yes,80956.05
Female,0,Yes,28334.62
Male,2,Yes,59394.76
Female,2,Yes,110666.92
Female,2,No,26313.42
Male,0,Yes,80956.05
Female,0,Yes,48573.63
Male,0,No,12143.41
Female,1,No,12413.26
Male,1,Yes,9702.58
Male,2,Yes,1619.12
Male,1,Yes,89105.63
Female,1,Yes,52621.43
Female,1,No,76962.22
Male,0,Yes,80956.05
Female,0,Yes,60717.04
Female,0,Yes,119504.63
Male,0,Yes,38737.47
Male,0,Yes,14901.31
Male,1,Yes,47244.6
Female,1,Yes,107961.64
Female,1,No,10796.84
Male,4,Yes,61890.9
Male,0,Yes,15370.86
Male,0,No,77120.08
Male,0,Yes,1929.45
Female,0,Yes,40478.03
Male,0,Yes,38049.34
Female,3,Yes,72212.8
Male,3,Yes,34433.31
Female,4,Yes,44528.53
Male,0,No,13492.68
Male,0,Yes,8770.24
Female,1,Yes,242814.19
Male,1,Yes,205021.2
Male,1,Yes,76128.37
Female,1,Yes,154431.77
Male,0,Yes,73939.86
Male,0,Yes,94448.73
Female,0,Yes,80956.05
Male,0,Yes,10547.22
Female,2,No,12320.16
Male,0,Yes,12143.41
Male,0,Yes,56669.24
Female,0,Yes,87702.39
Female,0,Yes,62368.54
Male,1,Yes,52196.41
Female,1,Yes,47224.36
Male,0,No,80531.03
Male,2,Yes,14841.94
Female,2,Yes,148423.48
Male,0,Yes,19357.94
Male,0,Yes,9713.38
Male,0,Yes,23612.18
Female,0,Yes,47224.36
Male,2,Yes,20239.01
Female,0,Yes,22017.35
Male,3,Yes,74236.7
Male,0,Yes,14176.75
Female,0,Yes,58702.58
Male,1,Yes,38454.12
Female,1,Yes,16887.43
Male,0,No,16191.21
Male,0,Yes,14634.16
Male,1,Yes,33965.11
Male,0,Yes,56872.98
Female,0,Yes,140595.03
Male,1,No,35080.96
Female,0,Yes,29211.64
Female,2,No,92020.05
Female,0,No,113608.33
Female,0,Yes,54024.67
Male,0,Yes,49976.87
Male,0,No,41367.19
Female,1,No,67463.38
Male,0,No,71494.99
Female,0,No,37238.43
Male,5,Yes,119275.25
Female,5,Yes,171087.12
Male,0,No,165150.35
Female,1,Yes,54950.27
Male,1,Yes,216475.13
Male,0,No,219713.38
Female,1,Yes,35484.39
Female,3,Yes,47224.36
Female,0,Yes,19428.1
Male,1,Yes,63608.52
Female,0,No,147263.11
Male,0,Yes,28334.62
Female,0,Yes,40478.03
Male,1,Yes,26985.35
Female,1,Yes,3517.54
Male,1,Yes,28789.32
Male,1,Yes,154491.13
Female,1,Yes,205898.23
Male,1,Yes,17529.68
Female,4,Yes,13492.68
Male,0,Yes,15353.32
Male,0,Yes,40993.45
Female,0,No,88800.69
Male,0,No,244489.98
Male,0,Yes,33731.69
Female,1,No,29683.89
Female,1,No,15509.83
Male,4,Yes,6867.77
Male,1,Yes,118279.49
Female,1,Yes,56887.82
Female,3,Yes,40478.03
Male,3,Yes,53970.7
Male,0,Yes,88003.28
Female,0,Yes,47231.11
Male,0,No,73033.15
Female,2,Yes,43176.56
Male,2,Yes,35080.96
Male,0,No,56669.24
Female,0,Yes,70161.91
Male,0,Yes,26985.35
Female,0,Yes,66653.82
Male,2,Yes,48573.63
Female,2,Yes,60717.04
Male,2,Yes,29683.89
Female,4,Yes,280750.19
Male,2,Yes,24124.9
Female,2,Yes,30871.24
Male,1,Yes,18350.04
Male,0,Yes,78594.83
Female,0,Yes,110977.26
Male,4,Yes,117248.65
Female,4,Yes,150304.36
Male,0,Yes,47548.19
Female,0,Yes,93535.27
Male,2,No,7947.19
Male,2,Yes,48573.63
Female,2,Yes,48576.33
Male,0,Yes,16238.43
Male,2,Yes,83763.88
Female,2,Yes,70161.91
Female,0,Yes,72863.15
Male,1,Yes,60717.04
Female,1,Yes,22937.55
Male,2,Yes,146835.39
Female,2,Yes,153581.73
Female,0,No,168998.46
Male,2,Yes,100224.94
Female,2,Yes,114797.03
Male,3,Yes,4722.44
Female,0,Yes,29683.89
Female,1,Yes,70161.91
Male,1,Yes,70161.91
Male,0,Yes,20239.01
Female,0,Yes,53970.7
Female,3,No,9713.38
Male,0,Yes,12498.27
Male,0,Yes,8095.61
Male,1,Yes,78770.24
Female,1,Yes,56237.47
Female,1,Yes,81090.98
Male,1,Yes,94583.65
Male,0,Yes,162480.15
Female,0,Yes,33085.39
Female,3,Yes,47224.36
Male,3,Yes,43179.26
Female,0,Yes,76680.22
Female,0,Yes,28469.55
Female,1,No,6746.34
Male,1,Yes,44525.83
Female,1,Yes,43176.56
Male,0,Yes,113392.44
Male,3,Yes,33733.04
Male,0,No,37779.49
Female,1,Yes,67463.38
Male,1,Yes,74209.71
Male,0,No,74209.71
Male,0,Yes,14437.16
Male,0,Yes,21588.28
Female,0,Yes,60717.04
Male,1,Yes,6004.24
Female,1,Yes,53377.02
Male,1,No,48573.63
Female,0,No,89051.66
Female,2,Yes,53970.7
Male,2,Yes,82305.32
Male,0,Yes,27915.0
Male,0,Yes,31033.15
Female,0,Yes,80956.05
Female,0,Yes,25904.59
Female,0,No,70161.91
Female,1,No,11640.13
Male,0,Yes,97275.44
Female,0,Yes,47225.71
Male,0,Yes,22775.64
Male,2,Yes,2023.9
Female,2,No,18350.04
Male,2,Yes,23207.4
Female,0,Yes,101208.56
Male,0,Yes,22006.55
Female,2,Yes,32382.42
Male,0,Yes,97147.26
Female,0,Yes,206437.93
Female,2,Yes,44744.41
Male,1,Yes,450942.75
Female,1,Yes,69095.99
Male,0,Yes,2977.83
Male,1,Yes,37239.78
Female,1,Yes,180801.85
Female,0,No,77715.11
Female,2,Yes,10794.14
Male,2,No,64764.84
Male,0,Yes,18889.75
Female,0,Yes,25636.08
Female,0,Yes,24016.96
Male,0,Yes,66383.96
Female,0,Yes,47633.19
Male,0,Yes,25069.39
Male,2,Yes,37461.06
Male,0,Yes,64764.84
Female,0,No,118415.77
Female,0,Yes,74209.71
Male,0,Yes,53970.7
Male,1,Yes,51381.46
Female,1,Yes,121488.05
Female,2,Yes,107941.4
Female,1,Yes,21047.22
Male,2,Yes,17540.48
Female,0,Yes,161912.1
Male,0,Yes,148419.43
Female,0,Yes,78257.52
Male,0,Yes,74209.71
Female,2,No,7771.78
Male,0,No,28680.03
Male,0,No,17808.98
Female,3,Yes,26985.35
Female,0,No,16191.21
Male,2,Yes,10794.14
Female,0,Yes,35350.81
Male,0,Yes,38049.34
Male,1,Yes,24354.28
Female,1,Yes,87769.85
Female,2,Yes,48573.63
Male,2,Yes,31033.15
Male,0,No,16216.85
Male,1,Yes,40478.03
Female,1,Yes,40478.03
Male,1,Yes,28132.23
Female,1,Yes,108008.87
Male,0,Yes,3454.12
Female,0,Yes,13492.68
Female,1,Yes,48573.63
Male,2,Yes,60986.89
Female,2,Yes,155435.62
Male,2,Yes,64311.49
Female,2,Yes,70296.84
Female,0,Yes,143180.22
Female,0,Yes,55697.76
Male,3,Yes,3238.24
Male,1,No,55963.57
Male,2,Yes,14032.38
Female,2,Yes,25838.47
Female,1,Yes,36160.37
Male,0,No,80956.05
Male,0,Yes,1349.27
Female,0,Yes,60717.04
Male,1,Yes,43125.29
Female,2,Yes,14843.29
Male,3,Yes,18350.04
Female,1,Yes,67733.23
Female,0,Yes,82467.23
Male,0,Yes,33893.6
Male,0,Yes,17540.48
Female,0,Yes,44525.83
Male,2,Yes,6746.34
Male,2,Yes,28341.36
Male,3,Yes,22829.61
Male,0,Yes,13492.68
Female,0,Yes,80956.05
Male,0,Yes,53970.7
Male,0,Yes,151140.9
Female,0,Yes,87702.39
Female,3,Yes,58828.06
Male,3,Yes,72050.89
Male,0,Yes,21454.7
Male,0,No,28064.76
Female,0,No,70161.91
Male,1,Yes,1349.27
Male,3,Yes,98585.58
Female,3,Yes,126904.01
Male,0,Yes,138299.92
Female,0,Yes,50598.88
Female,0,Yes,154234.77
Male,0,Yes,13492.68
Female,0,Yes,30925.21
Male,0,Yes,51540.67
Female,1,No,24563.42
Female,0,No,35782.58
Male,0,Yes,27808.4
Female,0,Yes,43176.56
Male,2,Yes,42937.74
Female,2,Yes,45397.46
Male,0,Yes,18754.82
Female,1,Yes,32385.12
Male,0,No,2701.23
Male,0,Yes,36543.56
Male,0,Yes,97256.55
Female,0,Yes,33731.69
Male,0,Yes,20239.01
Female,0,Yes,67463.38
Male,0,No,21696.22
Male,1,Yes,107941.4
Female,1,Yes,107941.4
Male,2,Yes,48587.12
Female,0,Yes,325033.15
Male,0,No,368629.34
Male,2,Yes,20279.49
Female,2,Yes,31073.63
Male,0,No,66151.89
Male,0,No,62104.09
Female,2,Yes,38858.91
Female,0,Yes,76233.62
Male,1,No,40478.03
Male,0,No,35080.96
Male,3,Yes,9825.37
Female,2,Yes,37998.07
Male,2,Yes,55678.87
Male,0,Yes,18188.13
Female,0,Yes,25904.59
Male,2,Yes,18889.75
Female,1,Yes,108524.29
Female,1,No,1053.78
Male,4,Yes,40478.03
Female,4,Yes,47224.36
Male,3,Yes,26985.35
Female,3,Yes,80956.05
Female,1,No,121251.93
Female,0,Yes,16191.21
Female,0,Yes,91750.19
Male,0,Yes,45875.1
Female,2,No,9040.09
Male,0,No,21183.5
Female,1,Yes,97396.88
Male,0,Yes,90201.23
Male,1,Yes,74229.95
Female,0,No,24286.82
Female,1,Yes,55050.12
Male,1,Yes,80956.05
Male,2,Yes,94482.46
Female,1,Yes,206818.43
Male,1,Yes,69758.48
Female,0,No,267454.51
Female,0,No,273126.83
Male,2,Yes,74664.42
Female,2,Yes,164723.98
Male,0,Yes,150441.98
Female,0,Yes,20329.41
Female,0,No,22343.87
Male,0,Yes,40478.03
Female,0,Yes,35080.96
Male,3,Yes,35080.96
Female,1,No,26310.72
Male,1,No,40855.82
Female,2,Yes,96240.56
Male,2,Yes,35114.69
Female,0,Yes,45787.39
Male,0,No,26985.35
Male,3,Yes,7622.01
Female,3,Yes,16191.21
Male,3,Yes,12194.68
Female,0,Yes,124132.61
Male,0,Yes,54160.95
Female,0,Yes,12951.62
Female,0,No,56669.24
Male,2,Yes,97789.51
Female,2,Yes,173239.21
Male,0,Yes,13762.53
Female,2,Yes,61391.67
Male,2,Yes,57343.87
Male,1,Yes,3769.85
Female,0,Yes,49922.9
Male,0,Yes,46712.99
Male,0,Yes,94903.43
Female,0,Yes,57123.94
Female,2,Yes,41568.23
Male,2,Yes,43133.38
Female,0,Yes,120973.98
Male,0,Yes,37792.98
Female,0,Yes,40491.52
Male,1,Yes,9444.87
Male,2,Yes,35233.42
Male,0,Yes,33116.42
Male,0,Yes,15138.78
Male,2,Yes,47259.44
Male,2,Yes,32518.7
Female,2,Yes,66614.69
Female,0,No,44525.83
Female,2,Yes,53970.7
Male,1,Yes,37779.49
Female,0,Yes,81335.2
Male,0,Yes,128180.42
Female,0,Yes,47224.36
Male,2,Yes,3482.46
Female,1,Yes,87702.39
Male,1,Yes,71517.93
Female,0,No,6793.56
Male,3,Yes,26985.35
Female,3,Yes,162457.21
Male,2,Yes,75897.65
Female,2,Yes,80957.4
Male,2,Yes,9512.34
Female,1,Yes,139008.29
Male,1,Yes,54004.43
Male,0,Yes,8770.24
Female,0,Yes,78932.15
Male,0,Yes,94448.73
Female,0,Yes,107941.4
Female,1,Yes,164610.64
Male,2,Yes,148986.12
Female,2,Yes,173515.81
Female,3,Yes,33731.69
Male,3,Yes,57748.65
Female,2,No,58018.5
Male,0,No,141673.09
Male,0,No,186198.92
Male,3,Yes,27525.06
Female,3,Yes,31033.15
Male,1,Yes,42097.15
Male,0,Yes,33677.72
Female,0,Yes,54510.41
Male,1,Yes,4324.4
Male,0,Yes,24286.82
Male,0,No,37887.43
Female,1,Yes,6746.34
Male,1,Yes,8095.61
Female,0,Yes,79336.93
Male,0,Yes,50732.46
Female,0,Yes,25904.59
Male,1,Yes,18567.27
Male,0,No,37239.78
Female,0,Yes,70566.69
Male,0,Yes,43851.2
Male,0,Yes,107941.4
Female,0,Yes,121434.08
Male,1,Yes,107941.4
Female,1,Yes,134926.75
Male,0,No,40745.18
Male,3,Yes,40490.17
Female,3,Yes,107953.55
Male,1,Yes,102679.26
Female,1,Yes,108796.84
Male,0,No,189887.82
Male,0,Yes,142026.6
Female,0,Yes,195643.79
Male,0,No,22937.55
Male,1,Yes,96478.03
Female,1,Yes,109970.7
Male,0,No,162138.78
Female,2,Yes,17810.33
Female,0,Yes,22600.23
Female,0,No,267767.54
Female,0,No,259144.37
Male,0,Yes,58287.01
Male,0,Yes,94448.73
Female,0,Yes,107941.4
Male,0,Yes,37786.24
Female,0,Yes,103988.05
Male,0,Yes,29494.99
Female,0,Yes,98037.78
Male,4,Yes,7049.92
Female,2,Yes,67598.3
Male,2,Yes,53973.4
Male,0,Yes,14841.94
Male,0,Yes,49186.2
Female,0,Yes,124413.26
Female,0,Yes,63786.62
Male,0,Yes,14841.94
Female,0,Yes,19429.45
Male,0,Yes,49532.96
Female,2,No,65266.77
Male,0,No,29994.22
Male,0,Yes,62066.31
Female,0,Yes,25636.08
Male,0,Yes,2496.14
Female,0,No,41333.46
Male,1,Yes,49450.66
Female,1,Yes,63752.89
Female,0,No,53970.7
Female,2,Yes,54375.48
Male,2,Yes,57074.02
Male,0,No,198342.33
Male,0,No,167309.18
Male,0,No,225327.68
Female,3,Yes,80956.05
Male,3,Yes,26985.35
Male,1,Yes,55319.97
Female,1,Yes,75558.98
Male,4,Yes,13492.68
Male,2,Yes,2459.71
Male,1,Yes,12143.41
Female,0,No,6557.44
Male,3,Yes,10794.14
Female,0,Yes,48608.71
Male,0,Yes,75054.36
Female,2,Yes,149566.31
Male,2,Yes,122583.65
Male,0,Yes,151459.33
Female,0,Yes,148760.79
Female,0,No,252410.18
Female,1,Yes,48573.63
Male,2,Yes,32382.42
Male,0,No,32383.77
Male,1,Yes,80956.05
Female,0,Yes,159281.03
Male,0,Yes,88377.02
Male,1,Yes,15266.96
Female,1,Yes,70161.91
Male,0,Yes,12951.62
Female,0,Yes,40478.03
Male,0,Yes,35080.96
Female,2,No,47224.36
Male,0,No,56669.24
Male,2,Yes,94721.28
Female,2,Yes,121706.63
Female,2,Yes,70161.91
Male,2,Yes,60717.04
Female,0,No,37239.78
Male,1,Yes,12952.97
Female,0,Yes,270057.25
Male,1,Yes,26985.35
Female,1,Yes,89051.66
Female,0,No,117965.11
Male,0,No,24286.82
Female,1,No,53970.7
Male,2,Yes,37779.49
Male,0,No,39242.1
Male,4,Yes,14841.94
Male,0,Yes,24288.16
Male,0,Yes,12818.04
Male,2,Yes,19429.45
Male,3,Yes,4050.5
Male,2,Yes,45096.57
Female,1,Yes,169468.0
Male,1,Yes,250289.13
Male,3,Yes,16461.06
Female,2,Yes,47224.36
Male,2,Yes,135199.31
Male,0,No,175677.33
Male,0,No,202659.98
Male,2,Yes,17540.48
Female,2,Yes,55314.57
Male,1,Yes,2698.54
Male,2,Yes,269853.51
Female,2,Yes,40478.03
Male,0,No,310331.53
Male,1,Yes,40478.03
Female,1,Yes,32382.42
Male,1,Yes,41319.97
Female,1,Yes,52621.43
Male,3,Yes,62079.8
Female,3,Yes,107954.9
Male,0,Yes,65473.21
Male,0,Yes,64764.84
Female,0,Yes,107948.15
Female,0,Yes,91754.24
Male,0,Yes,80960.1
Female,2,Yes,45562.07
Male,3,Yes,33050.31
Male,0,No,94729.38
Male,3,Yes,24826.52
Female,3,Yes,61256.75
Female,2,Yes,87702.39
Male,2,Yes,107941.4
Female,2,Yes,101416.35
Male,2,Yes,35114.69
Female,0,Yes,25911.33
Female,3,Yes,38157.29
Female,2,No,18293.37
Male,0,Yes,14032.38
Male,0,Yes,105245.57
Female,0,Yes,80958.75
Male,1,Yes,38495.95
Female,1,Yes,69720.7
Female,0,No,47224.36
Male,0,Yes,20239.01
Female,2,No,4047.8
Male,1,Yes,25636.08
Female,0,Yes,19428.1
Female,2,Yes,90411.72
Male,2,Yes,55330.76
Female,1,Yes,134940.25
Male,1,Yes,85273.71
Male,0,Yes,249842.52
Female,0,Yes,371276.6
Male,0,Yes,2099.46
Female,0,No,99079.41
Male,2,Yes,17085.77
Male,0,No,90414.42
Male,2,Yes,83654.59
Female,2,Yes,64764.84
Male,2,Yes,1673.09
Female,0,Yes,39938.32
Male,4,Yes,57107.75
Female,2,No,56837.9
Male,0,No,56837.9
Male,0,Yes,59111.41
Female,0,Yes,25636.08
Female,2,Yes,33762.72
Female,0,No,42628.76
Male,0,Yes,20239.01
Female,0,Yes,20239.01
Female,0,Yes,46468.77
Female,1,No,10522.94
Female,2,Yes,49922.9
Male,2,Yes,71261.57
Male,2,Yes,88781.8
Male,0,No,124672.32
Male,0,No,445256.94
Male,0,Yes,94448.73
Female,0,Yes,103352.54
Female,0,Yes,40476.68
Female,2,Yes,79606.78
Male,2,Yes,60717.04
Male,0,No,87702.39
Female,0,No,30712.03
Male,3,Yes,5989.4
Male,0,Yes,8763.49
Female,0,Yes,29353.32
Male,0,No,79067.08
Male,0,No,93099.46
Male,2,No,73670.01
Female,1,No,16191.21
Female,0,No,24818.43
Female,1,No,5397.07
Male,1,Yes,61728.99
Female,1,Yes,64427.53
Female,2,Yes,128686.39
Male,2,Yes,49079.61
Female,3,Yes,6746.34
Female,3,Yes,59367.77
Male,3,Yes,59367.77
Male,0,No,62066.31
Female,1,Yes,141817.46
Male,1,Yes,20510.22
Male,0,No,136419.04
Female,1,Yes,76700.46
Male,1,Yes,96939.48
Female,2,Yes,59186.97
Male,2,Yes,64584.04
Female,1,Yes,76247.11
Male,1,Yes,28469.55
Male,1,Yes,75233.81
Female,1,Yes,102893.79
Female,0,No,90480.53
Male,0,No,29683.89
Female,2,Yes,13492.68
Male,0,Yes,40762.72
Female,0,Yes,53970.7
Male,0,Yes,113338.47
Female,0,Yes,87972.24
Female,1,Yes,21723.21
Male,2,Yes,45016.96
Female,2,Yes,73777.95
Male,0,No,71084.81
Male,2,Yes,77785.27
Female,2,Yes,80483.81
Male,1,Yes,70161.91
Male,0,No,84329.22
Male,1,Yes,22951.04
Male,1,Yes,80956.05
Male,0,Yes,60717.04
Female,0,Yes,47224.36
Female,0,Yes,82573.82
Male,0,Yes,49793.37
Female,0,Yes,50262.91
Female,3,Yes,39051.85
Female,2,No,67463.38
Male,0,No,101195.07
Male,1,Yes,80066.89
Female,1,Yes,123285.27
Female,0,No,152619.7
Female,3,Yes,122270.62
Male,3,Yes,41314.57
Female,2,Yes,43176.56
Female,3,Yes,94448.73
Male,3,Yes,89514.46
Male,0,Yes,4911.33
Female,0,Yes,22624.52
Male,1,Yes,26858.52
Male,1,Yes,4452.58
Male,0,Yes,110811.3
Female,0,Yes,94448.73
Male,0,Yes,62178.3
Male,1,Yes,2361.22
Male,0,Yes,27390.13
Female,0,Yes,53970.7
Male,0,Yes,19867.96
Male,0,No,21182.15
Female,1,Yes,53460.68
Male,1,Yes,45877.79
Female,0,Yes,2811.87
Female,1,Yes,82239.21
Female,0,Yes,43176.56
Female,1,Yes,87718.58
Male,1,Yes,97163.45
Male,3,Yes,16900.93
Male,0,Yes,6746.34
Male,2,Yes,51272.17
Female,3,Yes,17540.48
Male,0,Yes,97985.16
Male,0,Yes,74219.16
Female,0,Yes,22937.55
Male,3,Yes,27676.18
Female,3,Yes,49399.38
Female,0,Yes,26715.5
Female,2,Yes,143022.36
Male,2,Yes,97718.0
Male,0,Yes,67463.38
Female,0,Yes,33734.39
Male,0,Yes,27995.95
Male,2,Yes,33731.69
Female,2,Yes,21588.28
Male,4,Yes,20239.01
Male,3,Yes,7161.91
Male,3,Yes,68754.63
Male,5,Yes,40478.03
Female,0,Yes,141673.09
Male,0,Yes,53970.7
Male,6,Yes,4891.09
Male,2,Yes,5652.08
Male,1,Yes,48591.17
Female,1,Yes,56082.31
Male,0,Yes,33745.18
Male,0,Yes,55319.97
Female,0,Yes,47224.36
Male,0,No,17452.78
Male,1,Yes,28253.66
Male,3,Yes,13492.68
Male,0,Yes,67691.4
Female,0,Yes,56669.24
Male,0,Yes,23156.13
Male,2,Yes,123727.83
Male,0,Yes,75965.11
Female,0,Yes,320565.73
Male,1,Yes,116037.01
Female,1,Yes,132229.57
Male,3,Yes,6479.18
Female,0,Yes,44525.83
Male,0,Yes,48035.27
Female,0,Yes,24827.87
Male,2,Yes,2435.43
Male,0,Yes,117008.48
Female,0,Yes,63307.63
Male,0,No,154663.84
Male,1,Yes,19973.21
Female,0,Yes,42313.03
Male,0,Yes,29859.29
Male,1,Yes,16191.21
Male,4,Yes,6583.08
Female,2,Yes,71511.18
Male,2,Yes,60717.04
Female,2,Yes,42434.46
Male,2,Yes,44795.68
Male,4,Yes,17540.48
Male,0,Yes,27994.6
Female,0,Yes,27994.6
Male,2,Yes,43918.66
Female,0,No,83654.59
Female,0,Yes,100345.03
Male,0,Yes,129605.24
Male,0,No,187055.71
Male,0,Yes,94304.36
Male,2,Yes,3007.52
Male,0,Yes,20187.74
Male,2,Yes,65017.15
Male,3,Yes,40478.03
Female,3,Yes,47224.36
Male,0,Yes,114687.74
Female,0,Yes,77582.88
Male,0,Yes,75102.93
Female,0,Yes,68356.59
Male,1,Yes,6746.34
Female,1,Yes,64225.13
Male,0,Yes,61322.86
Female,0,Yes,105497.88
Male,4,Yes,19200.08
Male,2,Yes,11239.4
Female,2,Yes,86666.15
Male,2,Yes,48886.66
Male,2,Yes,14738.05
Male,4,Yes,18448.54
Female,2,Yes,89355.24
Male,2,Yes,52644.37
Male,1,Yes,56669.24
Male,0,Yes,2432.73
Female,2,Yes,33934.08
Male,5,Yes,7534.31
Male,0,Yes,22937.55
Female,0,Yes,41827.29
Female,4,Yes,2698.54
Female,1,Yes,144398.61
Male,1,Yes,124159.6
Male,0,No,182178.1
Female,0,Yes,87702.39
Male,0,Yes,20239.01
Male,1,Yes,37779.49
Male,2,Yes,12549.54
Male,0,No,94456.82
Male,1,Yes,6635.7
Female,0,No,51811.87
Female,0,Yes,117480.72
Male,0,Yes,62565.54
Male,1,Yes,40499.61
Female,1,Yes,33731.69
Female,0,Yes,175407.48
Male,0,Yes,40480.72
Female,1,Yes,90670.78
Male,1,Yes,93369.31
Male,0,Yes,55883.96
Female,1,Yes,67463.38
Male,1,Yes,40900.35
Female,1,Yes,36643.41
Male,1,Yes,19429.45
Female,1,Yes,29683.89
Male,0,Yes,9260.02
Male,2,Yes,44865.84
