county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87
147,85,0.05257,0.191107,0.423693,0.508816,5.9,0.002187,1.459665,32.279961,0,0,0,35.641102,264.924438,353.003174,199.187408,312.317261,255.256058,345.290009,522.719971,424.299988,301.369995,0.079243,0.116768,0,0,0,1,0,0
147,86,0.049062,0.228821,0.448372,0.539419,7.76,0.002245,1.482496,34.519981,0,0,0,35.641102,281.902435,374.521881,201.362747,349.775055,245.74971,366.820007,509.559998,456.549988,307,0.082488,0.115454,0,0,0,0,1,0
147,87,0.055169,0.221542,0.426778,0.443137,7.73,0.002189,1.515982,36.186211,0,0,0,35.641102,295.18219,379.896179,205.482666,377.697845,274.676544,390.01001,543.210022,464.630005,330.779999,0.093452,0.114217,0,0,0,0,0,1
149,81,0.020953,0.058823,14.3333,0.534884,19.129999,0.007395,0.571429,16.09222,1,0,0,10.0046,199.800201,274.725281,137.036362,195.567139,145.91864,202.899994,376.679993,226.139999,215.850006,0.0625,0.069557,0,0,0,0,0,0
149,82,0.018509,0.178862,0.681818,0.6,11.34,0.001655,0.592437,17.503801,1,0,0,10.0046,186.706497,334.448151,145.687653,204.91803,157.980957,211.75,372.690002,239.949997,237.660004,0.098214,0.068445,1,0,0,0,0,0
149,83,0.01601,0.32093,0.826087,0.245614,8.48,0.001638,0.592437,19.20561,1,0,0,10.0046,176.429077,341.880341,145.758881,230.111771,165.487335,236.720001,381.690002,243.710007,236.130005,0.187845,0.067168,0,1,0,0,0,0
149,84,0.013714,0.184211,1.14286,0.5,6.26,0.001155,0.605042,24.411243,1,0,0,10.0046,193.691208,368.248779,175.66568,267.094025,177.277634,240.5,396.350006,263.339996,248.050003,0.032609,0.066306,0,0,1,0,0,0
149,85,0.013612,0.248555,0.651163,0.392857,12.18,0.001574,0.605042,26.60532,1,0,0,10.0046,222.504761,368.248779,171.455048,266.565125,186.912292,261.070007,404.809998,285.309998,268.829987,0.048485,0.065169,0,0,0,1,0,0
149,86,0.011746,0.242604,1.65854,0.176471,12.84,0.001321,0.609244,27.610992,1,0,0,10.0046,208.333328,375.234528,182.543732,303.643738,204.269409,261.970001,404.73999,323.309998,282.209991,0.190141,0.063544,0,0,0,0,1,0
149,87,0.016499,0.271967,1.01538,0.227273,14.62,0.001519,0.609244,29.034021,1,0,0,10.0046,223.613602,437.062927,188.76828,353.218201,210.441483,289.429993,421.339996,342.920013,301.230011,0.116822,0.062158,0,0,0,0,0,1
151,81,0.024184,0.260579,0.495726,0.403448,14.13,0.000991,1.173638,14.302565,0,1,0,6.97606,236.232101,304.271729,169.785172,241.327301,208.128876,228.119995,382.320007,212.470001,212.190002,0.113591,0.084023,0,0,0,0,0,0
151,82,0.024805,0.261915,0.35082,0.331776,7.53,0.000841,1.186312,14.766344,0,1,0,6.97606,260.416656,321.153839,178.600128,251.989395,222.12619,226.809998,390.570007,216.440002,225.110001,0.107466,0.083693,1,0,0,0,0,0
151,83,0.02086,0.250632,0.491935,0.479508,7.67,0.001096,1.200253,16.217907,0,1,0,6.97606,262.622833,349.156952,179.927002,254.47142,234.084,246.619995,417.609985,219.839996,230.550003,0.095185,0.083321,0,1,0,0,0,0
151,84,0.021588,0.237518,0.387755,0.421053,6.47,0.001172,1.219265,18.743862,0,1,0,6.97606,284.900299,337.381927,194.122665,276.283264,244.325348,256.700012,425.559998,235.800003,238.410004,0.091534,0.082984,0,0,1,0,0,0
151,85,0.025531,0.250408,0.491028,0.481728,6.78,0.001272,1.234474,21.099356,0,1,0,6.97606,308.144043,372.760803,200.062943,298.177429,251.726959,271.329987,451.230011,254.389999,274.51001,0.110204,0.082165,0,0,0,1,0,0
151,86,0.027907,0.224068,0.406919,0.396761,9.11,0.001267,1.254753,23.417963,0,1,0,6.97606,318.573242,405.967285,211.800522,317.863953,265.063538,284.589996,454.769989,284.799988,279.769989,0.114815,0.079855,0,0,0,0,1,0
151,87,0.026456,0.299198,0.360153,0.340426,12.57,0.001324,1.273764,25.692865,0,1,0,6.97606,340.479187,415.131683,218.719757,322.414978,278.112427,294.369995,474.26001,298.660004,294.720001,0.073421,0.077633,0,0,0,0,0,1
153,81,0.037281,0.276843,0.561845,0.436567,11.31,0.001277,0.953878,23.013334,0,1,0,28.5284,190.760986,282.696014,155.96669,207.248886,175.48439,245.889999,377.690002,245.729996,213.789993,0.102367,0.085188,0,0,0,0,0,0
153,82,0.031383,0.410361,0.498339,0.443333,8.73,0.001262,0.943396,23.126215,0,1,0,28.5284,216.845474,289.039612,160.065857,214.270416,22.641083,236.649994,385.950012,261.76001,233.240005,0.105501,0.08335,1,0,0,0,0,0
153,83,0.031588,0.350536,0.437859,0.471616,11.56,0.00127,0.947589,23.08889,0,1,0,28.5284,200,298.210724,166.623016,236.940704,203.171738,289.380005,406.589996,264.869995,228.210007,0.099484,0.081514,0,1,0,0,0,0
153,84,0.030116,0.336462,0.656652,0.496732,8.29,0.001413,0.953878,29.828594,0,1,0,28.5284,202.702698,306.363495,174.22522,254.993622,207.975159,291.320007,424.410004,281.140015,245.350006,0.12055,0.07966,0,0,1,0,0,0
153,85,0.028295,0.319907,0.670702,0.436823,9.39,0.001359,0.968553,27.726561,0,1,0,28.5284,221.19899,330.851959,179.344543,252.775574,224.624664,303.359985,449.779999,310.299988,268.140015,0.15165,0.077984,0,0,0,1,0,0
153,86,0.026652,0.329268,0.730864,0.435811,11.36,0.001408,0.968553,29.309362,0,1,0,28.5284,236.900787,306.806671,188.584824,256.71051,232.210541,308.540009,443.600006,336.519989,288.570007,0.117166,0.076854,0,0,0,0,1,0
153,87,0.031756,0.345368,0.52071,0.458333,11.33,0.001384,0.962264,37.228329,0,1,0,28.5284,262.664154,294.665009,192.899414,267.379669,237.159012,301.290009,467.079987,350.23999,302.25,0.163233,0.075709,0,0,0,0,0,1
155,81,0.044162,0.275405,0.55102,0.414815,9.14,0.001271,1.083246,31.99544,0,0,0,61.449699,195.3125,323.290222,173.073151,233.374344,192.180847,196.580002,370.200012,270.959991,207.25,0.116186,0.091518,0,0,0,0,0,0
155,82,0.035859,0.304955,0.645422,0.458971,7.57,0.001315,1.092729,37.673416,0,0,0,61.449699,197.847427,328.550751,181.808868,254.524887,213.81662,209.279999,373.040009,285.980011,228.330002,0.098647,0.089692,1,0,0,0,0,0
155,83,0.028319,0.349571,0.696762,0.426761,6.62,0.001389,1.102213,23.480974,0,0,0,61.449699,201.290924,352.246765,178.262741,280.265106,219.744751,233.380005,398.299988,290.940002,236.029999,0.118189,0.087887,0,1,0,0,0,0
155,84,0.028457,0.390252,0.562445,0.430124,7.02,0.001484,1.111696,23.260635,0,0,0,61.449699,212.710541,367.507294,180.256821,297.891846,233.415833,239.860001,420.320007,307.559998,253.960007,0.105918,0.086124,0,0,1,0,0,0
155,85,0.031181,0.413175,0.548126,0.403485,6.7,0.001477,1.118019,32.553852,0,0,0,61.449699,219.575195,371.068451,186.399063,310.058075,243.412506,246.619995,421.089996,331.190002,282.829987,0.11661,0.084478,0,0,0,1,0,0
155,86,0.03167,0.444378,0.528112,0.352345,6.62,0.001451,1.118019,37.427261,0,0,0,61.449699,243.10083,399.024597,193.303101,323.108063,250.255814,262.600006,424.920013,357.959991,295.630005,0.113983,0.08314,0,0,0,0,1,0
155,87,0.031228,0.4082,0.559823,0.386544,8.71,0.001459,1.12961,31.374456,0,0,0,61.449699,253.244705,407.092896,200.221344,337.909546,262.984863,278.820007,441.48999,381.459991,304.730011,0.12517,0.081836,0,0,0,0,0,1
157,81,0.036025,0.26057,0.389937,0.506452,10.75,0.001866,1.481547,24.171608,0,1,0,21.6036,225.935272,327.820923,157.995163,225.563904,181.922104,286.350006,384.299988,230.240005,227.850006,0.09394,0.0839,0,0,0,0,0,0
157,82,0.031602,0.352789,0.420942,0.527363,7.34,0.001821,1.485062,25.469492,0,1,0,21.6036,133.822357,345.584656,172.015259,246.944061,192.526474,302.529999,395.26001,548,239.25,0.100854,0.083116,1,0,0,0,0,0
157,83,0.031426,0.282721,0.544863,0.513126,6.51,0.001814,1.492091,26.842175,0,1,0,21.6036,65.621582,339.820831,175.178192,260.648438,200.246017,333.23999,408.410004,257.190002,250.979996,0.100324,0.082282,0,1,0,0,0,0
157,84,0.02665,0.315401,0.537827,0.478261,5.97,0.001896,1.497364,28.497231,0,1,0,21.6036,238.981201,350.865479,177.729004,277.59198,213.367325,340.290009,416.929993,270.820007,264.179993,0.098665,0.081492,0,0,1,0,0,0
157,85,0.02746,0.307824,0.670833,0.501035,6.84,0.001949,1.502636,31.300507,0,1,0,21.6036,261.022705,368.603638,185.740707,286.346466,216.491745,348.450012,439.070007,272.410004,294.850006,0.102262,0.080526,0,0,0,1,0,0
157,86,0.025691,0.296077,0.613251,0.459799,6.04,0.001957,1.502636,33.326733,0,1,0,21.6036,277.495972,390.543274,188.953491,301.52774,232.255661,377.890015,447.149994,306.700012,297.660004,0.126992,0.07912,0,0,0,0,1,0
157,87,0.030591,0.278287,0.443681,0.377709,7.48,0.001918,1.509666,39.169651,0,1,0,21.6036,317.534515,409.77713,192.41806,302.61618,245.793808,418.480011,478.480011,342.130005,318.070007,0.124678,0.077713,0,0,0,0,0,1
159,81,0.035173,0.280326,0.359526,0.547904,8.39,0.001677,1.932563,15.758458,0,1,0,16.991301,252.251282,323.179321,188.616119,223.214279,209.546219,265.519989,388.309998,253.210007,210.839996,0.140399,0.085835,0,0,0,0,0,0
159,82,0.029224,0.34219,0.374607,0.537815,7.28,0.001668,1.94605,16.388645,0,1,0,16.991301,271.919739,357.069977,217.310349,237.334747,125.847649,282.450012,420.149994,270.540009,253.320007,0.097321,0.084448,1,0,0,0,0,0
159,83,0.028777,0.263082,0.429355,0.527157,8.26,0.001672,1.953757,16.470476,0,1,0,16.991301,271.807434,375.359924,214.473648,256.695465,229.211197,309.089996,446.540009,269.779999,258.980011,0.061686,0.083082,0,1,0,0,0,0
159,84,0.028794,0.251169,0.362464,0.561265,7.27,0.001513,1.957611,19.273172,0,1,0,16.991301,287.371979,413.022339,229.166885,272.939423,237.104752,325.670013,482.869995,290.51001,269.950012,0.084699,0.081743,0,0,1,0,0,0
159,85,0.031777,0.230261,0.548644,0.465116,8.55,0.001856,1.996146,21.349243,0,1,0,16.991301,295.654938,426.92688,237.918976,286.902283,237.567169,329.279999,486.700012,306.070007,304.540009,0.072047,0.080325,0,0,0,1,0,0
159,86,0.030871,0.233853,0.560317,0.498584,8.32,0.001742,2.013488,23.424082,0,1,0,16.991301,312.294556,448.000641,242.695999,310.376648,247.715424,355.220001,488.829987,323.359985,317.450012,0.067353,0.078678,0,0,0,0,1,0
159,87,0.036233,0.24359,0.49294,0.476563,8.64,0.001586,2.019268,27.764894,0,1,0,16.991301,334.103485,475.322815,260.270966,329.546448,265.431458,374.410004,491.160004,346.809998,351.73999,0.091468,0.077052,0,0,0,0,0,1
161,81,0.022274,0.350703,0.400943,0.482353,10.2,0.001382,0.963028,18.159927,1,0,0,13.0366,193.742828,347.376617,163.019455,244.631699,191.750275,237.729996,372.570007,181.179993,216.580002,0.068966,0.079452,0,0,0,0,0,0
161,82,0.020729,0.301406,0.419825,0.631944,9.46,0.001348,0.980634,19.070242,1,0,0,13.0366,195.215149,375.234528,168.728119,241.576599,204.443085,242.399994,382.040009,209.520004,233.009995,0.041171,0.078704,1,0,0,0,0,0
161,83,0.019642,0.298039,0.536184,0.607362,7.26,0.001348,0.978873,21.194073,1,0,0,13.0366,207.900208,388.053833,177.876221,252.157013,216.088257,269.980011,394.279999,217.789993,225.559998,0.053719,0.078027,0,1,0,0,0,0
161,84,0.017123,0.391257,0.592179,0.433962,7.5,0.001366,0.994718,24.242186,1,0,0,13.0366,2088.468018,391.323792,187.695389,264.383728,216.838974,283.450012,411.179993,227.940002,255.050003,0.060255,0.077306,0,0,1,0,0,0
161,85,0.019835,0.331541,0.57027,0.454976,6.08,0.001262,1.003521,27.422537,1,0,0,13.0366,237.906418,364.20578,191.60025,260.704193,218.555237,290.25,434.109985,244.869995,272.769989,0.090909,0.07643,0,0,0,1,0,0
161,86,0.0219,0.287089,0.530726,0.421053,7.48,0.001177,1.001761,30.475737,1,0,0,13.0366,243.770309,354.645355,199.651184,270.569061,223.387726,307.899994,424.049988,267.369995,289.75,0.102564,0.075022,0,0,0,0,1,0
161,87,0.020007,0.482425,0.508197,0.451613,7.98,0.001248,1.005282,31.345303,1,0,0,13.0366,275.496979,402.504486,201.56752,279.249207,251.420242,334.920013,450.279999,277.600006,302.829987,0.110244,0.073622,0,0,0,0,0,1
163,81,0.024812,0.23431,0.767857,0.44186,9.5,0.00135,0.526927,21.029913,0,0,0,36.349499,149.787399,277.901276,170.209106,204.42157,205.653275,218.179993,346.209991,238.589996,213,0.085377,0.083051,0,0,0,0,0,0
163,82,0.022419,0.244691,0.769811,0.441176,11.8,0.001283,0.527983,23.653612,0,0,0,36.349499,147.49263,316.295532,174.093689,210.970459,209.287628,235.699997,357.049988,254.449997,219.449997,0.077612,0.081395,1,0,0,0,0,0
163,83,0.021511,0.322857,1.13569,0.218182,10.31,0.001311,0.527983,24.818628,0,0,0,36.349499,155.793579,323.453308,179.361816,220.949265,210.16217,243.369995,382.820007,256.48999,220.580002,0.089212,0.079759,0,1,0,0,0,0
163,84,0.019193,0.327568,0.435644,0.462121,11.16,0.001349,0.532207,28.970125,0,0,0,36.349499,173.123718,364.010986,186.059921,237.762238,220.588242,246.809998,385.070007,280.320007,249.699997,0.114458,0.078113,0,0,1,0,0,0
163,85,0.020301,0.311828,0.53605,0.391813,8.27,0.00129,0.532207,30.995829,0,0,0,36.349499,185.843567,407.492126,186.594147,242.219604,229.856827,257.049988,404,301.059998,265.540009,0.087141,0.076654,0,0,0,1,0,0
163,86,0.017287,0.326365,0.501779,0.397163,13.11,0.001305,0.531151,30.795284,0,0,0,36.349499,199.6008,409.32962,188.606735,253.846161,242.638855,373.559998,419.290009,312.329987,288.920013,0.09542,0.075702,0,0,0,0,1,0
163,87,0.021573,0.310987,0.401198,0.455224,11.25,0.001366,0.535375,34.012909,0,0,0,36.349499,217.178085,415.282379,196.551422,279.034698,238.62999,295.070007,429.269989,318.019989,299.920013,0.121086,0.074728,0,0,0,0,0,1
165,81,0.047743,0.359558,0.410488,0.365639,8.19,0.001769,1.025078,23.650486,0,0,0,42.425598,201.332962,324.741211,172.447205,244.08284,201.465195,262.929993,372.940002,248.059998,202.690002,0.082336,0.091802,0,0,0,0,0,0
165,82,0.042576,0.394625,0.47491,0.464151,8.63,0.001716,1.037618,40.451515,0,0,0,42.425598,232.459854,345.72168,176.800598,261.389099,210.603912,280.059998,373.350006,279.049988,193.600006,0.055306,0.089584,1,0,0,0,0,0
165,83,0.042141,0.403307,0.54902,0.415584,6.77,0.001606,1.043887,42.350746,0,0,0,42.425598,241.199478,392.950714,183.339981,274.725281,223.528839,312.579987,399.130005,281.459991,210.479996,0.056188,0.087382,0,1,0,0,0,0
165,84,0.040816,0.303611,0.57767,0.52521,8.19,0.001714,1.056426,31.113649,0,0,0,42.425598,241.025635,397.653198,189.8125,272.367126,239.936966,322.290009,412.299988,319.890015,227.570007,0.041443,0.08526,0,0,1,0,0,0
165,85,0.044006,0.338144,0.428862,0.440758,6.38,0.001694,1.053292,33.274746,0,0,0,42.425598,257.554932,429.956238,187.145065,283.01886,251.506668,340.179993,420.190002,338.170013,261.23999,0.047516,0.083938,0,0,0,1,0,0
165,86,0.039164,0.406056,0.466539,0.504098,7.2,0.001551,1.056426,36.098328,0,0,0,42.425598,251.617538,432.692322,205.086136,280.591309,257.06311,357.369995,418.269989,369.720001,285.279999,0.064463,0.084715,0,0,0,0,1,0
165,87,0.050834,0.340679,0.468531,0.432836,7.42,0.001514,1.07837,38.747395,0,0,0,42.425598,309.176361,471.342377,203.016235,294.412415,267.68515,374.25,442.380005,381.140015,285.5,0.095953,0.085482,0,0,0,0,0,1
167,81,0.029423,0.403047,0.293814,0.438596,12.38,0.001528,1.227273,21.683311,0,1,0,12.5791,231.662384,318.047333,171.200745,225.94899,205.162827,230.289993,364.179993,243.449997,216.539993,0.097264,0.085385,0,0,0,0,0,0
167,82,0.026028,0.395511,0.358121,0.377049,9.18,0.00145,1.229798,22.781944,0,1,0,12.5791,249.873489,345.552887,175.03273,241.67009,215.96051,245.740005,392.209991,259.540009,230.690002,0.074875,0.084,1,0,0,0,0,0
167,83,0.018343,0.38913,0.421788,0.377483,6.18,0.001495,1.237374,24.044893,0,1,0,12.5791,254.391281,350.926453,195.46521,236.966827,221.506241,267.670013,410.829987,259.149994,243.75,0.079812,0.082603,0,1,0,0,0,0
167,84,0.018191,0.46086,0.334928,0.378571,7.07,0.001524,1.260101,27.320309,0,1,0,12.5791,260.989014,387.655823,209.706009,262.940826,230.330505,280.720001,425.73999,260.709991,242.059998,0.064554,0.081227,0,0,1,0,0,0
167,85,0.021896,0.420569,0.347162,0.427673,7.55,0.001548,1.267677,28.318089,0,1,0,12.5791,290.782928,370.87912,215.900269,278.995605,235.017624,304.5,442.480011,286.019989,269.769989,0.079286,0.079819,0,0,0,1,0,0
167,86,0.021343,0.413632,0.340858,0.417219,11.74,0.001654,1.270202,29.727375,0,1,0,12.5791,285.674469,402.164368,220.641434,299.457245,241.849564,323.839996,448.859985,312.170013,278.779999,0.096213,0.078317,0,0,0,0,1,0
167,87,0.023829,0.36227,0.322581,0.371429,10.48,0.001551,1.275253,35.096863,0,1,0,12.5791,293.553802,419.036224,221.099518,326.828339,253.009583,351.089996,463.690002,312.529999,311.470001,0.109259,0.076874,0,0,0,0,0,1
169,81,0.014505,0.295688,1.29167,0.241935,10.6,0.000804,0.745575,26.425125,0,1,0,7.67092,203.736832,442.39798,153.730133,213.675217,170.068024,221.729996,317.25,230.839996,199.639999,0.063319,0.082476,0,0,0,0,0,0
169,82,0.01655,0.224199,0.666667,0.5,13.62,0.000766,0.75885,25.439878,0,1,0,7.67092,242.201126,449.894135,163.983307,213.675217,1.843794,232.449997,323.859985,256.670013,212.929993,0.100196,0.083603,1,0,0,0,0,0
169,83,0.01259,0.238426,1,0.514563,11.45,0.000903,0.761062,25.622761,0,1,0,7.67092,265.402008,470.08548,169.769348,244.755249,176.484909,228.399994,337.549988,267.600006,216.5,0.07196,0.084675,0,1,0,0,0,0
169,84,0.010994,0.361039,0.546763,0.421053,7.85,0.000771,0.772124,29.177578,0,1,0,7.67092,310.417938,491.358856,177.561096,263.435181,187.756027,252.309998,352.829987,283.920013,236.179993,0.145833,0.085711,0,0,1,0,0,0
169,85,0.009215,0.377709,0.819672,0.42,10.39,0.00077,0.783186,32.226913,0,1,0,7.67092,354.609924,529.661011,184.441788,303.643738,193.970291,280.559998,381.720001,303.200012,282.850006,0.091216,0.086112,0,0,0,1,0,0
169,86,0.011826,0.215311,1.04444,0.478723,10.72,0.001019,0.787611,33.531414,0,1,0,7.67092,355.432495,543.478271,188.010315,310.173706,212.523331,308.690002,391.339996,336,286.929993,0.088542,0.084437,0,0,0,0,1,0
169,87,0.012103,0.343387,0.722973,0.448598,12.36,0.001095,0.800885,37.707851,0,1,0,7.67092,345.639069,588.697021,190.55545,331.564972,206.685837,306.420013,406.619995,348.369995,306.679993,0.137203,0.082807,0,0,0,0,0,1
171,81,0.018984,0.153444,1.10795,0.517949,10.32,0.001374,1.109462,19.58383,1,0,0,5.64349,267.175568,293.151978,171.074097,235.550552,195.90596,215.619995,367.890015,219.130005,217.740005,0.065985,0.083404,0,0,0,0,0,0
171,82,0.020913,0.151017,1.04145,0.452736,6.77,0.001391,1.109462,20.215223,1,0,0,5.64349,280.4823,308.965607,182.9039,252.639511,212.348038,215.479996,381.380005,233.229996,235.970001,0.065888,0.082563,1,0,0,0,0,0
171,83,0.023208,0.143754,1.28641,0.513208,8.05,0.001377,1.111317,21.287546,1,0,0,5.64349,303.557373,329.345856,188.157166,271.988953,217.526413,239.639999,387.220001,237.320007,237,0.071001,0.081694,0,1,0,0,0,0
171,84,0.021353,0.128736,1.22619,0.533981,7.72,0.001424,1.124304,24.019939,1,0,0,5.64349,313.471069,340.123535,200.257156,284.216736,222.767776,254.389999,402.269989,257.839996,253.949997,0.06357,0.080838,0,0,1,0,0,0
171,85,0.02352,0.109944,1.47134,0.536797,10.44,0.0014,1.12987,27.835768,1,0,0,5.64349,325.31955,351.493835,210.176804,302.50647,232.776657,257.609985,441.140015,292.820007,266.76001,0.053097,0.079895,0,0,0,1,0,0
171,86,0.020975,0.166014,1.07075,0.563877,8.2,0.00138,1.141002,28.997789,1,0,0,5.64349,350.880859,380.986938,216.777573,3.51568,244.845367,278.190002,438.220001,306.5,299.380005,0.079459,0.078613,0,0,0,0,1,0
171,87,0.024395,0.175649,0.909091,0.458333,8.67,0.001574,1.152134,31.153061,1,0,0,5.64349,385.342438,412.52124,224.722427,339.954681,253.620712,288.320007,452.529999,341.769989,324.059998,0.082073,0.077353,0,0,0,0,0,1
173,81,0.013434,0.151515,2,0.35,6.45,0.005496,0.197719,23.76874,1,0,0,25.391399,144.747726,250.836121,151.821869,183.150177,162.375778,172.679993,306.649994,268.779999,185.699997,0.11,0.084861,0,0,0,0,0,0
173,82,0.012279,0.163934,2.3,0.478261,7.63,0.005636,0.19962,28.920563,1,0,0,25.391399,155.925156,2508.361084,151.640472,202.429153,170.233459,167.020004,281.529999,290.299988,173.190002,0.016667,0.082669,1,0,0,0,0,0
173,83,0.016338,0.54878,0.222222,0.2,5.11,0.005579,0.201521,22.431698,1,0,0,25.391399,200.918488,339.366516,145.595734,213.675217,176.532455,178.289993,326.339996,294.73999,163.589996,0.051948,0.080595,0,1,0,0,0,0
173,84,0.010373,0.403846,0.571429,0.25,11.77,0.005187,0.203422,25.847084,1,0,0,25.391399,137.36264,274.725281,162.434647,206.043961,185.927811,176.75,322.399994,317.299988,172.850006,0.106383,0.078527,0,0,1,0,0,0
173,85,0.00477,0.289474,0.636364,0.571429,12.24,0.003515,0.203422,28.930597,1,0,0,25.391399,169.683258,174.82518,161.924164,250.836121,186.207779,193.279999,368.029999,335.980011,215.440002,0.027027,0.076605,0,0,0,1,0,0
173,86,0.00902,0.25,1.27778,0.26087,10.08,0.002756,0.203422,32.486439,1,0,0,25.391399,204.582657,213.675217,171.45079,282.80542,204.441193,192.710007,367.440002,365.980011,290.420013,0.043478,0.075637,0,0,0,0,1,0
173,87,0.013994,0.530435,0.327869,0.15,6.64,0.003164,0.203422,37.72702,1,0,0,25.391399,231.696014,213.675217,175.160416,267.094025,204.379211,193.009995,334.440002,414.679993,304.320007,0.419753,0.074627,0,0,0,0,0,1
175,81,0.017562,0.306954,0.390625,0.44,14.91,0.001516,0.632275,25.380363,1,0,0,6.03408,190.403656,323.426575,139.646011,208.840927,181.189255,437.029999,255.399994,239.509995,182.350006,0.045113,0.09518,0,0,0,0,0,0
175,82,0.016447,0.372152,0.44898,0.424242,8.73,0.001541,0.640212,30.468401,1,0,0,6.03408,212.031555,364.039246,149.783066,239.276855,188.995407,468.589996,268.339996,258.850006,194.490005,0.005089,0.093617,1,0,0,0,0,0
175,83,0.01702,0.326877,0.377778,0.431373,7.73,0.001566,0.648148,32.784451,1,0,0,6.03408,208.706024,397.628693,152.4487,272.21637,196.00592,519.359985,275.540009,258.130005,177.679993,0.017199,0.091967,0,1,0,0,0,0
175,84,0.02426,0.161765,1.13636,0.52,7.09,0.0066,0.65873,38.897865,1,0,0,6.03408,218.921707,426.598053,147.256073,261.1586,201.432404,543.570007,289.709991,277.290009,195.419998,0.105691,0.090668,0,0,1,0,0,0
175,85,0.018979,0.308668,0.363014,0.415094,6.22,0.001605,0.677249,40.800941,1,0,0,6.03408,230.434052,442.526215,153.165421,273.722626,219.106049,576.330017,322.109985,313.529999,237.820007,0.107728,0.088961,0,0,0,1,0,0
175,86,0.017122,0.267123,0.683761,0.35,9.58,0.001681,0.685185,44.50095,1,0,0,6.03408,241.312744,386.455658,156.933365,297.454346,262.301514,597.460022,335.640015,334.660004,266.299988,0.092269,0.08653,0,0,0,0,1,0
175,87,0.016493,0.350348,0.410596,0.387097,7.31,0.001645,0.687831,46.414608,1,0,0,6.03408,253.339478,402.504486,172.645309,317.339417,257.873383,627.02002,344.059998,357.690002,298.329987,0.102302,0.084367,0,0,0,0,0,1
179,81,0.028366,0.444444,0.352113,0.416667,10.67,0.001494,1.13302,23.321272,0,1,0,17.885799,258.183624,257.554932,195.048416,238.19075,205.144989,237.380005,379.940002,270.089996,236.820007,0.192906,0.093099,0,0,0,0,0,0
179,82,0.025878,0.354248,0.534483,0.404692,8.43,0.001451,1.15493,44.091114,0,1,0,17.885799,254.893967,263.887054,199.380966,261.6604,214.363602,255.5,389.730011,291.350006,278.920013,0.12422,0.091945,1,0,0,0,0,0
179,83,0.02463,0.253464,0.498861,0.410959,6.73,0.001536,1.173709,29.718746,0,1,0,17.885799,249.117859,286.647308,198.810852,265.251984,224.004303,276.089996,426.790009,296.209991,269.369995,0.077785,0.090831,0,1,0,0,0,0
179,84,0.025695,0.304604,0.456942,0.446154,6.77,0.001513,1.198748,29.311592,0,1,0,17.885799,257.260071,293.467743,206.702332,283.732666,249.839554,294.869995,429.790009,322.079987,301.5,0.123947,0.089791,0,0,1,0,0,0
179,85,0.027741,0.354207,0.383978,0.352518,8.98,0.001493,1.223787,35.311481,0,1,0,17.885799,281.381042,312.668091,220.475464,304.689575,240.970627,311.820007,440.200012,344.839996,332.140015,0.148315,0.088801,0,0,0,1,0,0
179,86,0.031496,0.333754,0.361917,0.400697,8.24,0.001551,1.248826,35.186012,0,1,0,17.885799,304.015839,329.583923,239.991623,320.860077,267.62674,327.230011,444.839996,367.329987,348.880005,0.152279,0.087884,0,0,0,0,1,0
179,87,0.031872,0.377543,0.328664,0.42623,9.9,0.001478,1.28169,38.440666,0,1,0,17.885799,314.425049,361.101776,241.003372,342.681946,270.486603,349.630005,459.320007,387.160004,376.450012,0.134811,0.087031,0,0,0,0,0,1
181,81,0.056368,0.220038,0.3878,0.5,13.64,0.001567,1.485944,20.023691,0,1,0,44.6283,156.166336,269.627289,206.00824,207.320557,171.922592,234.880005,419.470001,211.800003,202.149994,0.058346,0.084878,0,0,0,0,0,0
181,82,0.061769,0.178201,0.371359,0.509804,8.29,0.001496,1.497992,20.462643,0,1,0,44.6283,165.112671,316.350311,217.113785,229.289948,184.800186,242.830002,402.049988,244.369995,208.889999,0.072854,0.08449,1,0,0,0,0,0
181,83,0.060523,0.169506,0.474227,0.494565,6.67,0.001666,1.51004,21.817347,0,1,0,44.6283,179.41243,341.955566,227.307312,231.347595,190.482712,260.149994,415.950012,244.649994,221.059998,0.078191,0.084039,0,1,0,0,0,0
181,84,0.053493,0.222712,0.446154,0.448276,7.98,0.001623,1.518072,24.374693,0,1,0,44.6283,192.789673,333.68457,245.352127,257.419739,212.154388,256.440002,430.040009,255.110001,230.789993,0.094269,0.083598,0,0,1,0,0,0
181,85,0.047063,0.206877,0.482289,0.446328,6.82,0.001618,1.538153,24.140484,0,1,0,44.6283,202.689346,335.21524,255.123444,283.243896,205.049454,262.5,444.73999,277.899994,253.220001,0.100496,0.082818,0,0,0,1,0,0
181,86,0.062683,0.177352,0.481221,0.434146,7.68,0.001592,1.554217,25.737013,0,1,0,44.6283,227.556671,355.351166,261.019531,306.794373,194.12764,283.880005,436.320007,298.709991,265.269989,0.098811,0.081321,0,0,0,0,1,0
181,87,0.072948,0.18259,0.343023,0.548023,7.06,0.001729,1.570281,27.591791,0,1,0,44.6283,244.836182,365.471619,279.227264,325.0271,213.582153,290.690002,453.529999,317.230011,286.450012,0.100039,0.079774,0,0,0,0,0,1
