household_head,children,married,hh_income
Male,1,Yes,14263.107170393214
Female,1,Yes,142218.19583654587
Male,0,Yes,14572.089437162682
Female,1,No,26985.35080956052
Male,0,No,51272.166538164995
Male,0,No,45875.096376252885
Male,2,Yes,2448.920585967617
Male,2,Yes,12143.407864302235
Female,1,No,31423.09175019275
Female,0,Yes,69620.85582112567
Female,0,Yes,94483.80878951425
Male,0,Yes,40513.10717039321
Male,0,Yes,52350.231303006934
Male,0,No,142019.8535080956
Male,0,No,129934.46414803392
Male,0,Yes,32924.82652274479
Female,0,Yes,87736.12181958364
Male,0,Yes,106625.86738627602
Female,1,Yes,22376.252891287586
Female,0,Yes,67598.30377794911
Male,0,Yes,40612.952968388585
Male,2,Yes,94903.43099460292
Female,2,Yes,108396.10639938318
Female,2,Yes,76908.24980724748
Male,4,Yes,4047.8026214340784
Female,1,No,22084.811102544332
Male,0,No,67463.37702390131
Male,2,Yes,22945.643793369312
Male,0,No,73130.30069390901
Female,2,Yes,148745.95219737856
Male,2,Yes,82850.42405551272
Male,0,Yes,47224.363916730916
Female,0,Yes,53970.70161912104
Female,2,Yes,84329.22127987663
Female,2,Yes,217246.91595990746
Female,0,No,248427.13955281416
Male,0,Yes,24324.595219737854
Female,1,No,51272.166538164995
Female,0,No,17702.3901310717
Male,1,No,117092.13569776407
Male,0,No,152890.90208172705
Female,1,Yes,15516.5767154973
Male,1,Yes,33699.30609097918
Male,0,No,88514.64919043946
Male,2,Yes,41827.29375481881
Female,2,Yes,93806.47648419428
Female,1,Yes,81167.88743253662
Male,1,Yes,71723.01464919043
Male,3,Yes,36698.72783346183
Female,3,Yes,67695.45104086353
Male,3,Yes,81144.94988434849
Female,0,No,82861.21819583654
Male,0,No,109667.11642251349
Male,2,Yes,2081.919814957594
Female,0,Yes,1991.5188897455666
Female,0,Yes,40478.02621434078
Female,0,Yes,31033.1534309946
Male,0,Yes,63415.574402467224
Male,2,Yes,2179.0670778720123
Male,0,Yes,162253.46954510408
Female,0,Yes,337698.72783346183
Female,1,No,28064.764841942942
Female,0,No,3265.227447956823
Male,0,No,22451.811873554354
Male,0,No,22451.811873554354
Female,0,Yes,13492.67540478026
Female,0,No,90407.67154973013
Female,0,No,52628.18041634541
Female,0,Yes,250639.93831919812
Male,0,Yes,203415.5744024672
Male,0,Yes,94491.90439475712
Female,0,Yes,539750.1927525058
Male,0,No,32499.807247494216
Male,3,Yes,71516.5767154973
Female,3,Yes,147357.55589822665
Female,2,Yes,87803.58519660754
Male,2,Yes,94448.72783346183
Female,1,Yes,134926.75404780262
Male,1,Yes,107266.76946800307
Male,2,Yes,13492.67540478026
Female,0,Yes,40478.02621434078
Male,0,Yes,53451.233616037
Female,2,No,49151.117964533536
Male,0,No,39706.245181187354
Female,1,Yes,29953.73939861218
Male,0,Yes,75916.53816499613
Female,0,Yes,60379.72243639167
Male,2,Yes,148521.9737856592
Female,2,Yes,148519.27525057824
Female,0,No,135121.04857363144
Male,0,No,216081.14880493443
Female,2,Yes,5410.562837316885
Male,1,Yes,159213.5697764071
Female,1,Yes,90400.92521202775
Male,0,No,155165.767154973
Female,2,Yes,53970.70161912104
Male,2,Yes,79606.78488820355
Female,0,Yes,87703.73939861218
Male,0,Yes,55726.09868928295
Female,0,Yes,32382.420971472628
Male,0,No,126481.68851195065
Female,2,Yes,152175.7902852737
Male,0,No,196756.93909020815
Male,3,Yes,188910.94834232843
Female,3,Yes,94997.87972243638
Female,1,Yes,44525.82883577486
Male,1,Yes,103893.600616808
Male,2,Yes,26985.35080956052
Male,2,Yes,2698.5350809560523
Male,2,Yes,211364.10948342326
Female,0,No,286552.04317656124
Male,1,Yes,76098.68928296067
Female,1,Yes,119350.80956052427
Male,0,No,192106.0138781804
Male,3,Yes,67463.37702390131
Female,0,No,148419.42945258287
Male,4,Yes,53970.70161912104
Female,1,Yes,53970.70161912104
Male,1,Yes,53977.44795682343
Female,2,Yes,101574.20971472628
Female,0,No,13541.24903623747
Female,2,Yes,40478.02621434078
Male,2,Yes,58098.11102544333
Female,0,No,230997.30146491903
Female,1,Yes,147070.16191210484
Male,1,Yes,33959.71472629144
Male,0,Yes,68925.98303777949
Female,0,Yes,222629.1441788743
Female,0,No,87983.03777949113
Male,1,Yes,43289.89976869699
Female,1,Yes,435248.07247494214
Female,0,No,358125.28912875865
Female,1,Yes,124059.75327679259
Female,3,Yes,101205.85967617578
Male,3,Yes,72509.63762528912
Female,3,Yes,14841.942945258286
Male,3,Yes,176018.6969930609
Male,2,Yes,73015.61295296838
Female,2,Yes,135036.04471858134
Female,0,No,51272.166538164995
Male,3,Yes,161912.10485736313
Female,3,Yes,161912.10485736313
Male,0,No,245566.69236700074
Female,0,No,199691.59599074785
Male,2,Yes,97147.26291441788
Female,2,Yes,195643.7933693138
Male,0,Yes,51272.166538164995
Female,0,Yes,70161.91210485736
Male,3,Yes,106894.37162683114
Female,3,Yes,293093.2922127987
Female,1,Yes,16849.65304548959
Female,2,Yes,169198.14957594447
Male,2,Yes,95123.36160370085
Female,1,Yes,29451.811873554354
Male,0,No,126161.91210485736
Female,0,No,155171.1642251349
Male,0,No,57633.962991518885
Male,0,Yes,48641.09483423284
Female,2,No,6206.63068619892
Male,1,Yes,85025.44333076329
Female,1,Yes,101203.16114109482
Male,1,Yes,90409.02081727062
Male,0,No,110653.43099460292
Male,0,Yes,67466.07555898227
Female,0,Yes,140323.82420971472
Male,0,No,136872.3978411719
Female,1,No,12143.407864302235
Male,1,Yes,189510.0231303007
Female,1,Yes,287863.5312259059
Female,0,Yes,269880.49344641477
Male,0,Yes,134953.73939861218
Female,0,Yes,65824.0169622205
Male,3,Yes,53970.70161912104
Female,3,Yes,54517.15497301464
Female,2,Yes,108213.95528141865
Male,2,Yes,116847.91827293753
Female,0,Yes,49079.6067848882
Female,1,No,27375.28912875867
Female,1,Yes,86390.90208172705
Male,1,Yes,56702.96838858905
Male,0,Yes,29579.992289899765
Female,0,Yes,40478.02621434078
Male,0,No,26649.383191981495
Male,2,Yes,8095.605242868157
Male,0,Yes,31617.386276021585
Male,0,No,96642.6368542791
Female,1,No,1349.2675404780261
Male,0,Yes,32974.74942174248
Female,0,No,4928.87432536623
Male,1,Yes,20232.266769468002
Male,0,No,102714.34078643021
Female,1,Yes,159441.59599074785
Male,0,Yes,77176.75404780262
Female,0,Yes,63684.07864302235
Male,1,Yes,38278.7201233616
Female,0,Yes,28603.122590593677
Male,3,Yes,53970.70161912104
Female,3,Yes,246915.95990747877
Female,0,Yes,135570.35466461064
Male,0,Yes,243511.75790285273
Male,0,Yes,68820.7401696222
Female,0,Yes,33734.38704703161
Female,0,Yes,134937.54818812644
Male,0,Yes,38281.418658442555
Female,1,Yes,151310.9097918273
Male,1,Yes,44044.140323824206
Male,0,Yes,81900.53970701619
Female,0,Yes,85948.34232845026
Female,1,No,121434.07864302235
Male,0,No,21588.28064764842
Female,1,No,24489.205859676174
Female,0,No,21048.573631457206
Male,2,Yes,11657.671549730145
Male,0,No,43176.56129529684
Male,0,Yes,47237.85659213569
Female,0,Yes,202390.13107170392
Male,2,Yes,14279.29838087895
Male,2,Yes,37779.491133384734
Male,1,Yes,71407.28604471858
Female,1,Yes,177324.78797224362
Female,3,Yes,81065.34309946028
Male,3,Yes,59382.61372397841
Female,2,No,20239.01310717039
Male,4,Yes,40615.65150346954
Male,2,Yes,113401.88897455666
Female,2,Yes,203995.75944487276
Male,2,Yes,95800.6939090208
Female,2,Yes,121436.77717810331
Male,0,No,125481.88126445643
Female,1,Yes,74209.71472629144
Male,1,Yes,60717.039321511176
Male,2,Yes,124942.17424826522
Female,2,Yes,97241.71164225134
Female,1,Yes,91750.19275250577
Male,1,Yes,72860.4471858134
Female,1,Yes,48573.63145720894
Female,0,Yes,47224.363916730916
Male,0,Yes,24961.44949884348
Female,1,Yes,21620.66306861989
Female,2,Yes,253696.02929838086
Male,2,Yes,256394.56437933692
Female,1,Yes,68913.83962991518
Male,2,Yes,127640.70932922127
Female,2,Yes,86353.12259059367
Female,0,Yes,121490.74787972243
Female,0,No,134983.4232845027
Male,2,Yes,56532.96067848882
Female,0,No,203044.52582883576
Male,1,Yes,35485.73631457209
Male,0,No,13492.67540478026
Male,0,Yes,27060.909791827293
Female,0,Yes,33734.38704703161
Male,2,Yes,33731.688511950655
Male,2,Yes,184563.60832690823
Female,2,Yes,153530.45489591363
Female,3,Yes,60771.01002313029
Male,3,Yes,72914.41788743253
Male,2,Yes,81022.166538165
Female,2,Yes,184594.64148033923
Male,3,Yes,137734.57979953737
Female,3,Yes,191705.28141865841
Female,3,Yes,157877.79491133383
Male,3,Yes,168658.44255975325
Male,2,Yes,16585.196607555896
Female,2,Yes,121828.06476484194
Female,1,Yes,84464.14803392443
Female,0,No,219660.75558982266
Male,3,Yes,29683.885890516573
Female,3,Yes,60717.039321511176
Male,0,No,76908.24980724748
Male,0,Yes,14031.033153430993
Male,2,Yes,70195.64379336931
Female,2,Yes,134960.48573631456
Male,1,Yes,45888.58905165767
Female,1,Yes,76921.74248265226
Female,1,Yes,204154.97301464918
Male,1,Yes,53981.49575944487
Male,0,Yes,98512.72166538164
Female,0,Yes,53970.70161912104
Female,1,No,113569.19814957594
Female,0,No,129529.68388589051
Female,2,Yes,53970.70161912104
Male,1,Yes,64548.959136468766
Male,0,Yes,44660.755589822664
Female,0,Yes,103488.8203546646
Male,3,Yes,33751.92752505782
Female,3,Yes,58038.743253662295
Female,0,No,70191.59599074787
Male,0,No,60752.120277563605
Male,0,Yes,97295.68234387046
Female,0,Yes,185186.96993060908
Female,0,Yes,19564.37933693138
Male,0,Yes,105377.79491133384
Female,0,Yes,105377.79491133384
Male,2,Yes,11333.84734001542
Female,2,Yes,101737.47108712413
Male,4,Yes,21588.28064764842
Male,4,Yes,1888.9745566692366
Male,0,Yes,47326.908249807246
Male,0,Yes,74209.71472629144
Female,0,Yes,53970.70161912104
Female,2,Yes,87702.39013107169
Female,2,Yes,55319.96915959907
Male,2,Yes,56669.2367000771
Male,4,Yes,72335.58211256746
Female,4,Yes,58438.126445643786
Male,2,No,62604.664610639935
Female,0,No,42307.63299922898
Female,0,No,64902.467232074014
Male,0,Yes,16191.210485736314
Female,0,Yes,85003.85505011564
Male,0,Yes,92254.81881264456
Female,0,Yes,123150.3469545104
Female,0,Yes,175484.3870470316
Male,0,Yes,145720.8943716268
Female,0,Yes,47224.363916730916
Male,0,Yes,44525.82883577486
Male,0,Yes,56669.2367000771
Female,0,Yes,56669.2367000771
Female,1,Yes,98491.133384734
Female,3,Yes,67298.76638396298
Female,0,Yes,48006.93909020817
Male,0,Yes,11657.671549730145
Female,1,Yes,76483.23053199692
Male,0,No,68753.27679259829
Male,2,Yes,48574.98072474942
Female,2,Yes,52622.783346183496
Female,3,Yes,94448.72783346183
Male,3,Yes,96067.84888203545
Male,0,Yes,119917.50192752505
Female,0,Yes,78257.51734772552
Male,0,Yes,18915.381649961448
Male,0,Yes,29678.48882035466
Male,3,Yes,16193.90902081727
Female,3,No,40580.57054741711
Male,0,No,66873.74710871241
Male,2,Yes,33731.688511950655
Female,2,Yes,137895.14263685426
Male,1,Yes,16304.548959136468
Female,0,Yes,74209.71472629144
Male,0,Yes,37779.491133384734
Male,0,Yes,12818.041634541249
Male,0,No,47469.930609097915
Male,0,Yes,1137.432536622976
Male,0,Yes,29751.349267540474
Female,0,Yes,44863.14572089437
Male,2,Yes,66437.93369313801
Female,2,Yes,77232.07401696221
Male,0,No,82019.27525057826
Male,2,Yes,47898.997686969924
Male,0,Yes,14841.942945258286
Female,0,Yes,190539.5142636854
Male,0,Yes,85021.39552814186
Female,2,Yes,18391.865844255975
Male,2,Yes,9351.7733230532
Male,2,Yes,54013.878180416345
Female,2,Yes,58061.680801850416
Male,0,Yes,43176.56129529684
Female,0,Yes,58133.19198149576
Male,2,Yes,17540.47802621434
Male,0,Yes,33773.51580570547
Male,2,Yes,113138.78180416345
Male,0,Yes,39128.75867386276
Female,0,Yes,53970.70161912104
Male,0,Yes,26985.35080956052
Female,0,Yes,56669.2367000771
Male,1,Yes,8095.605242868157
Male,2,Yes,75716.84656900539
Female,0,No,156686.39167309174
Female,0,Yes,33731.688511950655
Male,0,Yes,32382.420971472628
Female,0,Yes,56669.2367000771
Male,2,Yes,94462.22050886661
Female,2,Yes,87713.18427139553
Male,2,Yes,67463.37702390131
Female,2,Yes,58018.50424055512
Female,2,Yes,56356.206630686196
Male,2,Yes,83363.14572089436
Female,1,Yes,41960.87124132613
Male,1,Yes,33865.26599845798
Female,0,Yes,47237.85659213569
Male,0,Yes,83668.0801850424
Male,0,Yes,48978.41171935235
Male,1,Yes,20239.01310717039
Female,1,Yes,75558.98226676947
Female,1,Yes,85167.11642251349
Male,1,Yes,104056.86198920585
Female,2,Yes,38723.97841171935
Male,2,Yes,57748.650732459515
Female,3,No,24556.669236700076
Female,0,Yes,21176.75404780262
Male,1,Yes,108076.32999228989
Female,0,Yes,73572.86044718581
Male,0,Yes,66016.96222050887
Male,0,Yes,108143.79336931379
Female,0,Yes,101397.45566692366
Male,1,Yes,26040.863531225903
Male,0,No,56534.309946029294
Female,0,Yes,35893.21511179645
Male,0,Yes,32387.81804163454
Female,1,No,16191.210485736314
Male,0,No,33731.688511950655
Male,1,Yes,74320.35466461064
Female,1,Yes,93805.12721665381
Female,1,Yes,113882.22821896683
Male,1,Yes,107131.84271395527
Male,0,Yes,45875.096376252885
Male,0,Yes,48087.89514263685
Female,1,Yes,32382.420971472628
Female,0,No,130557.82575173477
Female,0,Yes,6256.553585196607
Male,0,No,35636.854279105624
Female,1,No,33765.420200462606
Male,3,Yes,2170.971472629144
Male,2,Yes,1462.6060138781802
Female,1,Yes,47082.690824980724
Male,1,Yes,81785.85196607556
Female,0,No,95096.37625289128
Female,2,Yes,184882.03546646103
Female,0,No,221068.04163454124
Male,0,No,220529.6838858905
Male,2,Yes,48813.80107941403
Female,1,Yes,69127.0239013107
Male,1,Yes,50018.696993060905
Male,2,Yes,76518.31148804934
Male,0,Yes,117386.27602158827
Female,0,Yes,151219.15959907477
Male,0,Yes,47235.15805705474
Male,0,Yes,29952.3901310717
Female,0,Yes,356576.3299922899
Male,4,Yes,53970.70161912104
Female,0,Yes,94767.15497301464
Male,0,Yes,97465.6900539707
Male,2,Yes,37957.59444872783
Female,0,Yes,98091.7501927525
Male,0,Yes,138299.92289899767
Female,4,No,2703.932151117964
Male,0,No,28269.853508095603
Female,3,Yes,45902.08172706245
Male,0,Yes,40343.09946029298
Female,0,Yes,59787.39398612182
Male,4,Yes,48422.5134926754
Male,4,Yes,108076.32999228989
Female,4,Yes,108076.32999228989
Male,3,Yes,75768.11873554355
Female,3,Yes,122992.48265227447
Female,1,No,30763.299922898994
Female,2,Yes,72193.90902081727
Male,2,Yes,72193.90902081727
Male,0,Yes,42095.797995373934
Male,1,No,1619.1210485736312
Male,1,Yes,11603.700848111024
Female,1,Yes,33731.688511950655
Male,1,Yes,9713.37702390131
Female,2,No,44795.68234387047
Female,0,No,54314.76484194294
Female,2,No,38798.18812644564
Male,0,No,22373.55435620663
Female,0,No,65412.49036237471
Female,0,Yes,55060.90979182729
Male,0,Yes,54003.084040092515
Male,0,Yes,67598.30377794911
Female,0,Yes,80969.54510408634
Female,1,No,54185.235158057054
Female,2,Yes,11884.348496530454
Male,1,Yes,60184.07864302235
Female,1,Yes,198980.53199691593
Female,0,Yes,33090.78643022359
Female,0,Yes,114492.0971472629
Male,0,Yes,49922.89899768696
Male,0,Yes,31035.851966075556
Female,0,Yes,36432.92212798766
Male,3,Yes,40478.02621434078
Female,0,No,47673.6700077101
Male,4,Yes,15014.649190439475
Male,2,Yes,95811.48804934464
Male,0,No,53768.31148804934
Female,2,Yes,27462.991518889743
Female,0,Yes,58853.700848111024
Male,2,Yes,37779.491133384734
Male,0,Yes,19598.11102544333
Female,0,Yes,48580.37779491133
Female,1,Yes,29029.49113338473
Male,4,Yes,60757.517347725516
Male,2,Yes,48574.98072474942
Female,2,Yes,67464.72629144178
Male,0,Yes,40088.087895142635
Male,1,Yes,9444.872783346183
Male,0,Yes,16624.32536622976
Female,0,No,109467.42482652274
Male,0,Yes,44525.82883577486
Female,0,Yes,273901.3107170393
Female,0,Yes,69511.56515034694
Male,3,Yes,13900.154202004625
Female,1,Yes,78257.51734772552
Male,0,Yes,61399.76869699306
Female,0,Yes,78544.91133384734
Female,2,Yes,137355.43562066305
Male,2,Yes,130609.09791827292
Male,0,No,161912.10485736313
Male,3,Yes,7555.898226676946
Female,1,Yes,197771.58828064764
Male,1,Yes,211264.2636854279
Male,0,No,149050.8866615266
Female,1,No,47979.95373939861
Female,0,Yes,3454.124903623747
Female,3,Yes,9444.872783346183
Female,0,Yes,46077.48650732459
Male,0,Yes,120084.81110254432
Male,0,Yes,78651.5034695451
Female,0,Yes,12787.008481110253
Male,0,Yes,12973.207401696221
Male,1,Yes,45899.38319198149
Female,1,Yes,27954.124903623746
Female,0,Yes,33731.688511950655
Male,0,Yes,26985.35080956052
Male,2,Yes,44536.62297609868
Male,1,Yes,20240.36237471087
Female,0,Yes,2698.5350809560523
Male,0,Yes,38521.588280647644
Female,2,Yes,451436.5844255975
Male,2,Yes,66794.1403238242
Male,0,No,461550.6939090208
Female,0,Yes,25320.354664610637
Male,0,Yes,128968.38858905165
Female,1,Yes,76570.93292212798
Male,1,Yes,144034.30994602927
Female,0,Yes,223719.35235158054
Male,0,Yes,99955.08866615265
Female,0,Yes,47561.68080185042
Male,0,Yes,76303.77794911333
Female,0,Yes,56669.2367000771
Female,0,Yes,85813.41557440246
Female,1,No,6881.264456437933
Male,0,Yes,43378.95142636854
Female,0,Yes,89254.04780262143
Male,2,Yes,65292.40555127216
Female,0,No,163593.29221279875
Female,5,Yes,43775.63608326908
Female,0,No,35236.12181958365
Male,1,Yes,21639.552814186583
Female,1,Yes,60217.8103315343
Male,1,Yes,77897.26291441788
Male,0,No,116526.79259830377
Female,0,No,178977.6407093292
Female,0,No,316602.9298380879
Female,0,No,301933.69313801074
Female,0,Yes,164610.6399383192
Male,0,Yes,89051.65767154972
Male,1,Yes,70890.5165767155
Female,1,Yes,111368.54279105627
Male,0,Yes,4722.436391673092
Female,1,Yes,153151.3107170393
Male,1,Yes,112337.3168851195
Male,0,No,154848.68928296067
Male,0,No,71511.17964533539
Male,0,No,71511.17964533539
Male,1,Yes,18080.18504240555
Male,3,Yes,11225.905936777177
Female,0,Yes,45419.043947571314
Female,0,Yes,90085.19660755589
Male,0,Yes,84458.75096376252
Female,0,No,125927.13955281417
Male,1,No,22049.730146491904
Female,1,Yes,33645.33538936006
Male,1,Yes,66297.6098689283
Male,3,Yes,2698.5350809560523
Female,2,Yes,94448.72783346183
Male,2,Yes,90400.92521202775
Female,0,Yes,29198.149575944484
Female,4,Yes,74209.71472629144
Male,4,Yes,26985.35080956052
Female,0,Yes,33325.55898226677
Female,3,Yes,26985.35080956052
Male,3,Yes,36430.2235929067
Male,3,Yes,27000.19275250578
Female,4,Yes,39007.32459521973
Female,0,No,79036.04471858134
Female,2,No,49653.04548959136
Male,2,Yes,47258.09560524287
Female,2,Yes,74243.44641480339
Female,0,Yes,70576.13723978412
Male,0,Yes,52622.783346183496
Female,0,Yes,55995.95219737856
Female,4,Yes,66046.64610639938
Male,4,Yes,154697.57131842713
Male,0,No,159352.5443330763
Male,0,No,60935.620663068614
Male,2,Yes,118735.54356206629
Female,2,Yes,202390.13107170392
Female,2,Yes,128180.41634541248
Male,2,No,12143.407864302235
Male,2,Yes,53296.067848882034
Female,2,Yes,47931.3801079414
Female,1,Yes,130583.46183500385
Male,1,Yes,69866.42251349267
Male,0,No,130538.93600616806
Male,0,Yes,9509.637625289128
Male,3,Yes,47780.26214340786
Female,3,Yes,72961.64225134926
Male,0,No,84609.86892829605
Male,0,No,41827.29375481881
Male,0,No,41827.29375481881
Male,0,No,41827.29375481881
Male,1,Yes,48574.98072474942
Female,1,Yes,89051.65767154972
Male,2,Yes,76436.00616808017
Female,2,Yes,183795.87509637623
Female,0,No,226500.19275250577
Male,5,Yes,3528.3346183500385
Female,1,Yes,50625.86738627602
Male,1,Yes,20348.303777949113
